city,lat,lon,timestamp,pm2_5,pm10,no2,o3,so2,co,aqi_category
Brahmavara,13.4336923,74.7436381,2025-11-24 00:00:00,12.3,13.0,13.7,45.0,1.4,252.0,Good
Sira,13.7409467,76.905738,2025-11-24 00:00:00,7.1,7.7,9.2,42.0,3.3,241.0,Good
Konark,19.8899428,86.0923104,2025-11-24 00:00:00,75.7,78.2,8.1,124.0,21.6,522.0,Moderate
Patna,25.6093239,85.1235252,2025-11-24 00:00:00,157.4,162.5,45.5,34.0,29.5,849.0,Very Poor
Trimbak,19.9353864,73.5301768,2025-11-24 00:00:00,50.2,50.5,24.7,55.0,11.3,440.0,Satisfactory
Bhor,18.1508064,73.8430594,2025-11-24 00:00:00,43.4,44.4,26.0,63.0,11.2,609.0,Satisfactory
Lonand,18.0387975,74.186926,2025-11-24 00:00:00,43.4,44.4,26.0,63.0,11.2,415.0,Satisfactory
Nira,18.1002478,74.2136809,2025-11-24 00:00:00,66.8,67.8,63.5,22.0,14.7,805.0,Moderate
Jejuri,18.2768994,74.1602287,2025-11-24 00:00:00,56.5,57.0,37.6,59.0,25.4,367.0,Satisfactory
Saswad,18.3444347,74.0295234,2025-11-24 00:00:00,56.5,57.0,37.6,59.0,25.4,407.0,Satisfactory
Lonavala,18.7548563,73.4016729,2025-11-24 00:00:00,66.8,67.3,27.8,99.0,19.4,462.0,Moderate
Talera,25.3164866,75.7299916,2025-11-24 00:00:00,83.8,89.6,16.8,99.0,20.8,614.0,Moderate
Bundi,25.4416137,75.6375815,2025-11-24 00:00:00,84.5,89.4,22.0,81.0,13.5,470.0,Moderate
Rewari,28.1956468,76.6165179,2025-11-24 00:00:00,154.1,156.9,43.2,46.0,28.5,899.0,Very Poor
Keeranur,10.5733857,78.7842652,2025-11-24 00:00:00,8.1,8.4,11.5,44.0,13.3,237.0,Good
Khadki,18.5681753,73.8507787,2025-11-24 00:00:00,56.5,57.0,37.6,59.0,25.4,817.0,Satisfactory
Nagpur,21.1498134,79.0820556,2025-11-24 00:00:00,94.8,96.2,44.4,47.0,57.4,784.0,Poor
Vallam,10.7188244,79.0613163,2025-11-24 00:00:00,7.5,8.1,12.2,44.0,13.1,235.0,Good
Melattur,11.0600475,76.273908,2025-11-24 00:00:00,18.5,18.5,21.0,19.0,3.5,389.0,Good
Jalandhar,31.3323762,75.576889,2025-11-24 00:00:00,137.8,139.2,34.8,70.0,27.9,1631.0,Very Poor
Mannarkkad,10.9928999,76.45686,2025-11-24 00:00:00,18.3,18.3,20.3,28.0,5.5,282.0,Good
Adimali,10.0144274,76.9554575,2025-11-24 00:00:00,17.3,17.5,18.4,15.0,2.1,420.0,Good
Gamhāria,22.8094522,86.1033806,2025-11-24 00:00:00,152.3,156.5,43.1,62.0,64.6,840.0,Very Poor
Jamshedpur,22.8015194,86.2029579,2025-11-24 00:00:00,157.9,162.1,48.4,53.0,50.0,799.0,Very Poor
Deogarh,21.5370786,84.7301184,2025-11-24 00:00:00,92.4,94.1,16.6,65.0,31.0,428.0,Poor
Banaigarh,21.8200396,84.954515,2025-11-24 00:00:00,98.5,101.0,19.7,57.0,40.4,748.0,Poor
Sakti,22.0262563,82.959829,2025-11-24 00:00:00,145.3,147.6,32.3,60.0,52.3,704.0,Very Poor
Dabhra,21.7812665,83.0816419,2025-11-24 00:00:00,134.1,136.4,28.9,64.0,55.8,871.0,Very Poor
Kharsia,21.9905525,83.1042482,2025-11-24 00:00:00,136.9,139.2,38.4,55.0,58.9,769.0,Very Poor
Singur,22.8130387,88.2283646,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1071.0,Very Poor
Muzaffarpur,26.1182898,85.3857888,2025-11-24 00:00:00,157.4,163.0,39.5,39.0,29.1,986.0,Very Poor
Shahi,28.5497856,79.3160569,2025-11-24 00:00:00,118.3,119.7,15.5,73.0,21.6,901.0,Poor
Sandi,27.2894559,79.9529044,2025-11-24 00:00:00,132.2,136.0,34.1,38.0,22.2,984.0,Very Poor
Hajo,26.2491886,91.5265279,2025-11-24 00:00:00,63.8,65.4,19.2,44.0,5.5,488.0,Moderate
Dispur,26.1409355,91.7910265,2025-11-24 00:00:00,42.7,43.5,15.8,34.0,1.5,485.0,Satisfactory
Jorabat,26.0993157,91.8773204,2025-11-24 00:00:00,40.5,41.3,15.0,43.0,3.2,427.0,Satisfactory
Sonapur,26.1192493,91.9702229,2025-11-24 00:00:00,40.5,41.3,15.0,43.0,3.2,360.0,Satisfactory
Nakhola,26.1248565,92.2012506,2025-11-24 00:00:00,40.7,41.7,13.6,41.0,3.5,507.0,Satisfactory
Guwahati,26.1805978,91.753943,2025-11-24 00:00:00,42.7,43.5,15.8,34.0,1.5,670.0,Satisfactory
Anand Nagar,27.1026549,83.2747426,2025-11-24 00:00:00,92.0,93.8,14.8,61.0,15.4,587.0,Poor
Sonepur,25.6977651,85.1569507,2025-11-24 00:00:00,157.4,162.5,45.5,34.0,29.5,833.0,Very Poor
Hajipur,25.6905702,85.2090351,2025-11-24 00:00:00,157.4,162.5,45.5,34.0,29.5,833.0,Very Poor
Agra,27.1752554,78.0098161,2025-11-24 00:00:00,170.9,175.1,96.9,1.0,45.0,1381.0,Very Poor
Shahpur,27.3835175,75.9624195,2025-11-24 00:00:00,86.1,88.9,57.7,28.0,11.5,548.0,Moderate
Kotputli,27.707172,76.1996447,2025-11-24 00:00:00,93.4,96.9,27.6,66.0,16.2,716.0,Poor
Bansur,27.6846426,76.3552224,2025-11-24 00:00:00,101.5,105.0,42.4,55.0,16.9,581.0,Poor
Behror,27.8900657,76.2858227,2025-11-24 00:00:00,137.8,141.1,31.1,68.0,22.3,933.0,Very Poor
Pinjore,30.8042411,76.9149498,2025-11-24 00:00:00,73.6,74.7,48.9,24.0,21.4,624.0,Moderate
Mukerian,31.9519585,75.6139939,2025-11-24 00:00:00,133.2,134.6,43.3,48.0,19.0,1366.0,Very Poor
Talwara,31.9433091,75.8805819,2025-11-24 00:00:00,67.5,68.7,30.4,44.0,7.9,800.0,Moderate
Marigaon,26.2514907,92.3443835,2025-11-24 00:00:00,54.1,55.5,16.7,55.0,7.0,556.0,Satisfactory
Silchar,24.829588,92.797148,2025-11-24 00:00:00,51.5,52.5,17.4,18.0,5.7,478.0,Satisfactory
Bhuj,23.2472446,69.668339,2025-11-24 00:00:00,23.8,27.6,21.5,50.0,6.1,421.0,Good
Mathura,27.4955539,77.6855554,2025-11-24 00:00:00,160.2,163.4,115.0,0.0,30.8,1159.0,Very Poor
Bharatpur,27.2154447,77.4986962,2025-11-24 00:00:00,128.1,132.2,54.8,27.0,20.8,1200.0,Very Poor
Fatehpur Sikri,27.0911655,77.6623984,2025-11-24 00:00:00,128.1,132.2,54.8,27.0,20.8,1233.0,Very Poor
Morena,26.4909914,77.9813656,2025-11-24 00:00:00,75.4,80.6,22.4,71.0,11.5,753.0,Moderate
Gwalior,26.2037247,78.1573628,2025-11-24 00:00:00,75.4,80.6,22.4,71.0,11.5,461.0,Moderate
Datia,25.6689389,78.4582309,2025-11-24 00:00:00,85.2,90.6,24.0,59.0,10.3,541.0,Moderate
Mirzapur,25.1461346,82.5689952,2025-11-24 00:00:00,152.3,158.8,23.8,73.0,29.7,808.0,Very Poor
Hisua,24.8374293,85.4195345,2025-11-24 00:00:00,139.7,147.6,16.3,107.0,30.8,602.0,Very Poor
Barbigha,25.2183873,85.7365083,2025-11-24 00:00:00,169.5,175.6,39.5,44.0,33.1,896.0,Very Poor
Khagaria,25.5112455,86.4756555,2025-11-24 00:00:00,158.3,164.4,42.7,40.0,37.8,694.0,Very Poor
Bihpur,25.3876685,86.9341073,2025-11-24 00:00:00,143.0,149.0,38.1,43.0,28.5,513.0,Very Poor
Naugachia,25.3857731,87.0997616,2025-11-24 00:00:00,138.3,144.8,28.6,68.0,29.8,529.0,Very Poor
Mal Bazaar,26.865572,88.7455025,2025-11-24 00:00:00,79.4,82.2,12.4,123.0,10.7,423.0,Moderate
Falakata,26.5179475,89.2012659,2025-11-24 00:00:00,115.9,118.0,37.6,43.0,12.0,384.0,Poor
Alipurduar,26.4851573,89.5246926,2025-11-24 00:00:00,61.9,62.9,17.9,49.0,4.3,349.0,Moderate
Imphal,24.7991162,93.9364419,2025-11-24 00:00:00,46.8,48.5,34.4,25.0,7.7,469.0,Satisfactory
Bongaigaon,26.4800126,90.5580387,2025-11-24 00:00:00,53.2,54.6,12.5,62.0,5.9,353.0,Satisfactory
Koch Bihar,26.3223696,89.4592445,2025-11-24 00:00:00,61.9,62.9,17.9,49.0,4.3,343.0,Moderate
Gauripur,26.0865358,89.964662,2025-11-24 00:00:00,54.7,55.8,11.9,67.0,5.5,444.0,Satisfactory
Sapatgram,26.3309065,90.1078152,2025-11-24 00:00:00,47.7,48.8,9.4,67.0,4.7,432.0,Satisfactory
Kokrajhar,26.4003745,90.2710412,2025-11-24 00:00:00,53.2,54.6,12.5,62.0,5.9,337.0,Satisfactory
Gazole,25.2158916,88.1933032,2025-11-24 00:00:00,144.8,150.4,29.4,65.0,28.2,869.0,Very Poor
Raiganj,25.6271966,88.1317967,2025-11-24 00:00:00,134.6,139.7,26.1,57.0,24.9,1022.0,Very Poor
Kanksa,23.4494238,87.4558412,2025-11-24 00:00:00,156.9,161.6,27.5,49.0,17.8,955.0,Very Poor
Dubrajpur,23.7911288,87.3780882,2025-11-24 00:00:00,127.1,132.7,33.0,52.0,38.1,489.0,Very Poor
Siuri,23.9080538,87.5277255,2025-11-24 00:00:00,111.5,115.7,13.1,72.0,16.1,513.0,Poor
Godda,24.8269822,87.212476,2025-11-24 00:00:00,119.2,126.2,17.2,96.0,24.2,627.0,Poor
Jaleswar,21.8042093,87.2245429,2025-11-24 00:00:00,196.5,200.2,32.8,45.0,35.7,1203.0,Very Poor
Belda,22.0715466,87.3407451,2025-11-24 00:00:00,196.5,200.2,32.8,45.0,35.7,1266.0,Very Poor
Uluberia,22.4700318,88.1011108,2025-11-24 00:00:00,185.3,189.1,60.0,38.0,57.5,1196.0,Very Poor
Mahishadal,22.1888242,87.9833125,2025-11-24 00:00:00,137.4,141.6,23.0,62.0,26.9,799.0,Very Poor
Panskura,22.3994709,87.7175073,2025-11-24 00:00:00,181.1,184.9,35.3,56.0,41.8,934.0,Very Poor
Ranaghat,23.1738124,88.563677,2025-11-24 00:00:00,199.8,204.9,66.8,17.0,30.5,1197.0,Very Poor
Chakdaha,23.0774983,88.5320399,2025-11-24 00:00:00,199.8,204.9,66.8,17.0,30.5,1348.0,Very Poor
Barasat,22.7191072,88.4826229,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1233.0,Very Poor
Naihati,22.8866078,88.424196,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1251.0,Very Poor
Rambha,19.5161752,85.0894367,2025-11-24 00:00:00,59.5,61.9,5.4,132.0,14.3,581.0,Satisfactory
Tangi,19.9265108,85.3989343,2025-11-24 00:00:00,70.1,71.9,12.5,73.0,8.4,486.0,Moderate
Ranni,9.3852605,76.7848789,2025-11-24 00:00:00,32.0,32.4,42.9,6.0,10.1,761.0,Satisfactory
Koraput,18.8109464,82.7141333,2025-11-24 00:00:00,21.9,22.6,16.1,30.0,1.9,348.0,Good
Jeypore,18.8587537,82.5720034,2025-11-24 00:00:00,22.5,23.0,16.9,26.0,3.0,344.0,Good
Jagdalpur,19.0870758,82.0235715,2025-11-24 00:00:00,25.1,25.4,4.5,88.0,6.4,607.0,Good
Suryapet,17.1405328,79.6225105,2025-11-24 00:00:00,56.1,57.4,17.4,63.0,15.1,464.0,Satisfactory
Khammam,17.2465351,80.1500326,2025-11-24 00:00:00,46.6,47.6,21.4,51.0,17.1,380.0,Satisfactory
Tallada,17.2181818,80.4199516,2025-11-24 00:00:00,35.7,36.8,18.8,61.0,12.3,338.0,Satisfactory
Bhadrachalam,17.6688019,80.8940083,2025-11-24 00:00:00,20.4,21.4,6.5,65.0,4.7,439.0,Good
Chinturu,17.7451659,81.3937851,2025-11-24 00:00:00,19.2,20.0,7.8,58.0,4.4,331.0,Good
Bibinagar,17.4747737,78.7963608,2025-11-24 00:00:00,32.8,34.3,7.7,102.0,7.5,354.0,Satisfactory
Sangareddy,17.6155151,78.0817225,2025-11-24 00:00:00,28.3,29.2,15.7,63.0,11.2,424.0,Good
Sadasivpet,17.6211902,77.9503264,2025-11-24 00:00:00,28.3,29.2,15.7,63.0,11.2,403.0,Good
Davanagere,14.4661266,75.9206361,2025-11-24 00:00:00,6.8,7.0,6.1,65.0,5.5,261.0,Good
Aluru,15.3925756,77.2270144,2025-11-24 00:00:00,7.3,8.1,7.3,47.0,3.7,234.0,Good
Shadnagar,17.0671702,78.2045948,2025-11-24 00:00:00,29.3,30.5,15.0,76.0,11.3,484.0,Good
Tumakuru,13.3400771,77.1006208,2025-11-24 00:00:00,11.4,11.9,16.4,38.0,9.7,326.0,Good
Hiriyur,13.9443237,76.6167407,2025-11-24 00:00:00,5.2,5.4,4.9,54.0,2.5,274.0,Good
Chitradurga,14.2266443,76.4005122,2025-11-24 00:00:00,6.0,6.2,5.7,61.0,5.3,243.0,Good
Jagaluru,14.5199847,76.3398876,2025-11-24 00:00:00,6.0,6.2,5.7,61.0,5.3,215.0,Good
Kudligi,14.9050763,76.3844473,2025-11-24 00:00:00,5.8,6.1,6.8,57.0,5.8,229.0,Good
Hosapete,15.266493,76.3872297,2025-11-24 00:00:00,6.0,6.4,12.3,51.0,11.0,257.0,Good
Koppala,15.3484144,76.1547421,2025-11-24 00:00:00,6.3,6.6,14.4,51.0,13.1,239.0,Good
Dabaspete,13.2274343,77.2425412,2025-11-24 00:00:00,11.4,11.9,16.4,38.0,9.7,285.0,Good
Doddaballapura,13.2929583,77.5431463,2025-11-24 00:00:00,9.6,9.9,11.3,48.0,5.2,256.0,Good
Channarayapattana,12.9068769,76.3895641,2025-11-24 00:00:00,9.5,10.1,16.5,42.0,3.8,304.0,Good
Guntur,16.2915189,80.4541588,2025-11-24 00:00:00,21.6,22.9,9.1,63.0,8.4,316.0,Good
Eluru,16.7104257,81.1153816,2025-11-24 00:00:00,26.5,27.9,7.9,68.0,5.4,360.0,Good
Srisailam,16.0737808,78.8727065,2025-11-24 00:00:00,11.6,12.6,7.5,61.0,2.5,290.0,Good
Macherla,16.4761003,79.4364575,2025-11-24 00:00:00,17.5,18.8,11.9,56.0,5.3,245.0,Good
Panvel,18.9895249,73.1221935,2025-11-24 00:00:00,78.5,78.9,36.2,81.0,27.6,783.0,Moderate
Meerut,28.9963296,77.7061915,2025-11-24 00:00:00,158.8,161.1,36.8,53.0,32.1,1153.0,Very Poor
Shahjahanpur,27.8827491,79.9109575,2025-11-24 00:00:00,117.8,119.7,19.3,65.0,22.3,783.0,Poor
Pilibhit,28.6294996,79.8054072,2025-11-24 00:00:00,80.8,81.5,13.8,47.0,11.6,765.0,Moderate
Siliguri,26.7164127,88.4309916,2025-11-24 00:00:00,80.6,82.7,19.5,84.0,7.6,715.0,Moderate
Gorakhpur,26.7600217,83.3668129,2025-11-24 00:00:00,102.7,105.9,14.1,78.0,21.8,544.0,Poor
Jajmau,26.400882,80.4000046,2025-11-24 00:00:00,123.9,128.5,40.0,39.0,21.4,966.0,Very Poor
Kodaikanal,10.233712,77.4919719,2025-11-24 00:00:00,6.0,6.1,9.2,45.0,6.3,203.0,Good
Hoskote,13.073014,77.7921381,2025-11-24 00:00:00,9.6,9.9,11.3,48.0,5.2,234.0,Good
Pazhayangadi,12.0268315,75.2666687,2025-11-24 00:00:00,17.6,18.0,17.7,61.0,4.6,406.0,Good
Pilathara,12.0799655,75.2627885,2025-11-24 00:00:00,17.6,18.0,17.7,61.0,4.6,375.0,Good
Thrikaripur,12.1438305,75.1774278,2025-11-24 00:00:00,17.6,18.0,17.7,61.0,4.6,320.0,Good
Cheruvathur,12.216353,75.16151,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,331.0,Good
Karivellur,12.1730954,75.1950017,2025-11-24 00:00:00,17.6,18.0,17.7,61.0,4.6,331.0,Good
Mattannur,11.9307557,75.5712639,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,806.0,Good
Cheemeni,12.2383387,75.2321206,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,331.0,Good
Irikkoor,11.9872395,75.5494735,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,704.0,Good
Payyavoor,12.0625114,75.5813475,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,333.0,Good
Naduvil,12.1211282,75.48296,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,510.0,Good
Cherupuzha,12.2726529,75.3611234,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,435.0,Good
Manjeshwar,12.7193588,74.8861095,2025-11-24 00:00:00,12.6,13.4,11.2,55.0,4.6,446.0,Good
Uppala,12.6852137,74.9056163,2025-11-24 00:00:00,12.6,13.4,11.2,55.0,4.6,446.0,Good
Kumbala,12.5932946,74.9434686,2025-11-24 00:00:00,8.2,9.1,4.2,93.0,2.8,361.0,Good
Alakode,12.191555,75.4671357,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,438.0,Good
Tauru,28.2109261,76.9506404,2025-11-24 00:00:00,157.9,160.2,45.6,54.0,38.6,1148.0,Very Poor
Mananthavady,11.8010338,76.0056565,2025-11-24 00:00:00,6.9,7.0,11.6,38.0,1.7,315.0,Good
Kolhapur,16.7028412,74.2405329,2025-11-24 00:00:00,32.8,33.5,24.0,40.0,7.3,403.0,Satisfactory
Thalayolaparambu,9.7855581,76.4474906,2025-11-24 00:00:00,25.8,26.0,27.2,55.0,10.8,559.0,Good
Manimala,9.4941627,76.7501555,2025-11-24 00:00:00,29.2,29.5,35.8,10.0,6.7,641.0,Good
Pampady,9.5656334,76.6443645,2025-11-24 00:00:00,29.2,29.5,35.8,10.0,6.7,658.0,Good
Erattupetta,9.6879884,76.7797651,2025-11-24 00:00:00,29.2,29.5,35.8,10.0,6.7,931.0,Good
Muttam,9.8380574,76.7458747,2025-11-24 00:00:00,17.3,17.5,18.4,15.0,2.1,808.0,Good
Thrippunithura,9.9440256,76.3489858,2025-11-24 00:00:00,31.0,31.5,36.7,7.0,8.3,474.0,Satisfactory
Koothattukulam,9.8615955,76.5956881,2025-11-24 00:00:00,31.0,31.5,36.7,7.0,8.3,901.0,Satisfactory
Rajpipla,21.8697448,73.5048135,2025-11-24 00:00:00,75.4,77.3,24.6,68.0,13.9,709.0,Moderate
Kushalanagar,12.4585525,75.961437,2025-11-24 00:00:00,9.5,9.7,16.8,38.0,3.2,299.0,Good
Tirumakudalu Narasipura,12.2134628,76.9027763,2025-11-24 00:00:00,7.9,8.1,11.2,47.0,4.6,258.0,Good
Karuvanchal,12.167433,75.4621946,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,438.0,Good
Anantapur,14.6783221,77.6065039,2025-11-24 00:00:00,6.3,7.0,8.6,43.0,9.3,243.0,Good
Pamidi,14.945005,77.5927903,2025-11-24 00:00:00,6.3,7.0,8.6,43.0,9.3,239.0,Good
Gooty,15.12279,77.636011,2025-11-24 00:00:00,7.6,8.5,8.4,43.0,4.3,243.0,Good
Veldurthi,15.5532612,77.9292009,2025-11-24 00:00:00,9.3,10.7,5.8,55.0,2.0,237.0,Good
Kurnool,15.8309251,78.0425373,2025-11-24 00:00:00,11.7,12.5,5.5,55.0,2.9,232.0,Good
Gadwal,16.2347032,77.7946371,2025-11-24 00:00:00,11.8,12.3,4.6,56.0,2.4,247.0,Good
Dewas,22.96363,76.054867,2025-11-24 00:00:00,71.7,73.6,11.9,81.0,11.9,441.0,Moderate
Sehore,23.2049201,77.0845745,2025-11-24 00:00:00,81.0,84.1,12.7,76.0,10.1,492.0,Moderate
Mudigere,13.1333335,75.6419184,2025-11-24 00:00:00,8.8,8.9,16.0,28.0,1.6,243.0,Good
Kundrakudi,10.1144887,78.698003,2025-11-24 00:00:00,5.5,5.9,8.9,46.0,8.5,245.0,Good
Dandeli,15.2490284,74.6236037,2025-11-24 00:00:00,10.5,10.8,17.5,43.0,6.5,250.0,Good
Areekode,11.2345587,76.049183,2025-11-24 00:00:00,44.9,45.2,32.1,13.0,9.2,992.0,Satisfactory
Ramanathapuram,9.3652354,78.8343193,2025-11-24 00:00:00,3.6,4.5,4.5,56.0,1.1,204.0,Good
Arimalam,10.2549862,78.8840289,2025-11-24 00:00:00,8.1,8.4,11.5,44.0,13.3,243.0,Good
Pattambi,10.8048616,76.1780161,2025-11-24 00:00:00,22.4,22.6,13.8,69.0,7.9,378.0,Good
Shoranur,10.7637196,76.272355,2025-11-24 00:00:00,18.3,18.3,20.3,28.0,5.5,350.0,Good
Viramgam,23.1224522,72.0483946,2025-11-24 00:00:00,20.2,21.9,15.8,59.0,6.4,453.0,Good
Mandal,23.2883831,71.9178854,2025-11-24 00:00:00,20.2,21.9,15.8,59.0,6.4,409.0,Good
Vrindavan,27.5753726,77.6938045,2025-11-24 00:00:00,160.2,163.4,115.0,0.0,30.8,996.0,Very Poor
Samakhiali,23.3030966,70.5069387,2025-11-24 00:00:00,16.6,19.0,7.1,75.0,6.7,297.0,Good
Sanand,22.9924509,72.3825613,2025-11-24 00:00:00,38.2,40.5,23.3,63.0,14.1,576.0,Satisfactory
Korba,22.3547468,82.7110855,2025-11-24 00:00:00,92.2,95.0,19.7,51.0,29.1,342.0,Poor
Katghora,22.5096189,82.5507586,2025-11-24 00:00:00,92.7,95.5,22.9,46.0,24.1,362.0,Poor
Navi Mumbai,19.0308262,73.0198537,2025-11-24 00:00:00,73.3,73.8,38.0,73.0,29.3,837.0,Moderate
Thane,19.1943294,72.9701779,2025-11-24 00:00:00,75.7,76.4,18.0,138.0,40.5,919.0,Moderate
Alibag,18.6498427,72.8765469,2025-11-24 00:00:00,78.9,79.9,24.6,135.0,38.7,840.0,Moderate
Junagadh,21.5220416,70.4582458,2025-11-24 00:00:00,24.4,26.7,16.6,55.0,8.9,439.0,Good
Gondal,21.9575096,70.8009896,2025-11-24 00:00:00,21.9,24.2,18.8,46.0,6.3,422.0,Good
Khopoli,18.787747,73.3438185,2025-11-24 00:00:00,78.5,78.9,36.2,81.0,27.6,640.0,Moderate
Chattanchal,12.478354,75.058447,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,364.0,Good
Vitla,12.7636039,75.1013544,2025-11-24 00:00:00,11.8,12.0,16.3,30.0,1.6,378.0,Good
Heggadadevanakote,12.0877256,76.3310585,2025-11-24 00:00:00,6.1,6.2,8.5,50.0,2.6,305.0,Good
Dudu,26.6811224,75.2320764,2025-11-24 00:00:00,60.3,63.8,17.5,84.0,11.2,624.0,Moderate
Kayathar,8.9479487,77.772445,2025-11-24 00:00:00,2.8,2.9,5.2,52.0,1.6,200.0,Good
Cumbum,9.7394057,77.2853013,2025-11-24 00:00:00,2.4,2.4,7.3,39.0,1.6,224.0,Good
Peermade,9.5720149,76.9958988,2025-11-24 00:00:00,29.2,29.5,35.8,10.0,6.7,200.0,Good
Niphad,20.0796924,74.1071124,2025-11-24 00:00:00,48.3,48.7,15.7,64.0,11.6,497.0,Satisfactory
Mandya,12.5238888,76.8961961,2025-11-24 00:00:00,7.9,8.1,11.2,47.0,4.6,257.0,Good
Maddur,12.5848984,77.0448679,2025-11-24 00:00:00,8.0,8.3,9.7,47.0,4.6,312.0,Good
Melparamba,12.4664855,75.0071634,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,376.0,Good
Balarampur,23.0962135,86.2200923,2025-11-24 00:00:00,183.5,188.6,66.3,34.0,69.9,1690.0,Very Poor
Purulia,23.3291882,86.3672378,2025-11-24 00:00:00,183.5,188.6,66.3,34.0,69.9,3246.0,Very Poor
Ghatshila,22.5853113,86.4768222,2025-11-24 00:00:00,129.0,132.2,22.1,104.0,79.0,537.0,Very Poor
Bannur,12.3307313,76.861373,2025-11-24 00:00:00,7.9,8.1,11.2,47.0,4.6,272.0,Good
Memari,23.1777293,88.0966249,2025-11-24 00:00:00,243.1,247.7,65.7,21.0,35.9,1477.0,Very Poor
Bardhaman,23.2495714,87.8681751,2025-11-24 00:00:00,243.1,247.7,65.7,21.0,35.9,1476.0,Very Poor
Sanduru,15.0832754,76.543411,2025-11-24 00:00:00,6.0,6.4,12.3,51.0,11.0,221.0,Good
Perundurai,11.2764669,77.5836267,2025-11-24 00:00:00,13.4,13.7,20.2,39.0,5.7,406.0,Good
Badami,15.9203874,75.6807865,2025-11-24 00:00:00,9.5,10.0,12.0,53.0,3.5,249.0,Good
Mau,25.9391096,83.5716125,2025-11-24 00:00:00,130.9,135.5,23.7,61.0,22.6,920.0,Very Poor
Guledagudda,16.0504384,75.7899798,2025-11-24 00:00:00,9.5,10.0,12.0,53.0,3.5,258.0,Good
Keruru,16.0115013,75.5463799,2025-11-24 00:00:00,9.5,10.0,12.0,53.0,3.5,233.0,Good
Mavli,24.792682,73.9745137,2025-11-24 00:00:00,66.1,70.3,13.3,90.0,19.2,411.0,Moderate
Matheran,18.9901544,73.2700191,2025-11-24 00:00:00,78.5,78.9,36.2,81.0,27.6,796.0,Moderate
Khodala,19.7903055,73.4012499,2025-11-24 00:00:00,40.0,40.3,19.9,67.0,8.8,433.0,Satisfactory
Ojhar,20.0943037,73.9279539,2025-11-24 00:00:00,48.3,48.7,15.7,64.0,11.6,521.0,Satisfactory
Ghatkesar,17.4510837,78.6843022,2025-11-24 00:00:00,32.8,34.3,7.7,102.0,7.5,378.0,Satisfactory
Gaighata,22.9534273,88.7743721,2025-11-24 00:00:00,120.6,126.7,29.6,69.0,14.8,1058.0,Very Poor
Iritty,11.9877972,75.6768689,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,342.0,Good
Bhongir,17.5172789,78.8863383,2025-11-24 00:00:00,32.8,34.3,7.7,102.0,7.5,365.0,Satisfactory
Jangaon,17.7243771,79.1570824,2025-11-24 00:00:00,38.6,40.2,8.0,111.0,9.9,329.0,Satisfactory
Nakrekal,17.1647574,79.4274007,2025-11-24 00:00:00,56.1,57.4,17.4,63.0,15.1,447.0,Satisfactory
Kunigal,13.0260158,77.0222704,2025-11-24 00:00:00,11.4,11.9,16.4,38.0,9.7,506.0,Good
Valparai,10.3279931,76.9557258,2025-11-24 00:00:00,4.9,4.9,8.5,38.0,2.4,192.0,Good
Hunsur,12.3035086,76.2928095,2025-11-24 00:00:00,8.7,8.9,13.1,44.0,4.1,329.0,Good
Belthara Road,26.1201223,83.8460568,2025-11-24 00:00:00,135.5,140.2,23.5,63.0,21.9,1061.0,Very Poor
Maksi,23.2586954,76.1467445,2025-11-24 00:00:00,75.0,77.1,12.4,68.0,9.7,451.0,Moderate
Pannaikadu,10.2817063,77.6304858,2025-11-24 00:00:00,6.0,6.1,9.2,45.0,6.3,198.0,Good
Shanivarsanthe,12.7267464,75.8906418,2025-11-24 00:00:00,8.6,8.8,15.5,45.0,3.0,264.0,Good
Srirangapatna,12.4226442,76.6849312,2025-11-24 00:00:00,7.9,8.1,11.2,47.0,4.6,322.0,Good
Hebballi,15.4848239,75.1292623,2025-11-24 00:00:00,8.4,8.8,12.6,47.0,4.0,209.0,Good
Amminabhavi,15.5399001,75.0581951,2025-11-24 00:00:00,8.4,8.8,12.6,47.0,4.0,209.0,Good
Hubballi,15.3518378,75.1379848,2025-11-24 00:00:00,8.5,8.8,15.1,48.0,8.5,214.0,Good
Sakaleshpura,12.9434349,75.7862318,2025-11-24 00:00:00,8.1,8.1,19.0,22.0,1.2,296.0,Good
Bantwal,12.8953789,75.0408618,2025-11-24 00:00:00,11.8,12.0,16.3,30.0,1.6,442.0,Good
Nidagundi,16.3588856,75.9363303,2025-11-24 00:00:00,12.6,13.2,10.0,60.0,6.7,381.0,Good
